0,-94.4031,0,362.709
6,-97.061,0,376.841
13,-103.28,0,411.06
20,-98.1348,0,421.185
27,-107.793,0,454.168
34,-115.005,0,477.146
40,-128.749,0,497.555
47,-123.874,0,538.669
53,-119.966,0,593.616
60,-126.254,0,641.875
68,-124.102,0,685.822
74,-127.684,0,754.669
80,-137.078,0,769.051
88,-154.215,0,776.173
94,-157.885,0,796.92
101,-142.411,0,799.661
109,-139.599,0,788.414
114,-146.032,0,783.976
121,-143.919,0,751.784
129,-144.108,0,721.449
135,-143.565,0,695.088
142,-140.359,0,648.605
150,-146.665,0,612.665
155,-138.571,0,602.922
162,-139.596,0,571.805
170,-145.618,0,541.244
177,-134.097,0,546.731
183,-121.77,0,534.259
190,-123.254,0,533.739
196,-120.132,0,540.34
203,-121.237,0,536.349
211,-117.848,0,507.253
217,-122.805,0,469.864
224,-117.14,0,432.498
231,-113.535,0,415.128
237,-107.066,0,434.417
244,-111.356,0,447.699
252,-106.854,0,472.908
258,-96.7905,0,451.142
264,-98.416,0,444.954
272,-96.3584,0,432.563
278,-105.555,0,442.107
285,-104.865,0,441.578
293,-101.041,0,414.304
299,-109.921,0,376.284
305,-105.556,0,347.951
313,-107.197,0,351.418
319,-101.001,0,328.948
326,-101.632,0,324.718
334,-104.392,0,304.876
339,-98.6162,0,262.171
346,-92.0881,0,249.894
354,-78.6147,0,229.325
360,-71.4785,0,217.859
367,-72.238,0,214.879
375,-79.0061,0,219.838
380,-83.1133,0,229.428
387,-91.5166,0,225.172
395,-85.1814,0,226.86
401,-98.429,0,234.017
408,-80.9421,0,207.33
415,-75.7126,0,135.289
421,-57.7356,0,154.932
428,-50.7957,0,272.321
436,-46.333,0,429.289
442,-62.4927,0,565.712
449,-60.3647,0,687.215
456,-70.2358,0,805.346
462,-75.2319,0,827.65
469,-87.7104,0,821.98
477,-86.7004,0,771.176
483,-84.8301,0,707.022
489,-86.093,0,615.344
497,-92.3701,0,581.276
503,-92.7351,0,532.528
510,-98.2017,0,491.914
518,-92.5679,0,492.94
524,-107.746,0,514.367
530,-94.9805,0,559.12
538,-100.733,0,604.9
544,-102.393,0,639.993
551,-98.8257,0,670.388
558,-102.753,0,666.542
564,-98.373,0,684.49
571,-100.48,0,668.126
578,-104.919,0,653.56
585,-117.42,0,630.321
592,-130.361,0,572.678
600,-127.565,0,519.201
605,-138.817,0,446.991
612,-140.664,0,361.249
619,-145.91,0,287.347
626,-137.008,0,218.678
633,-141.676,0,165.237
639,-135.273,0,164.981
646,-134.176,0,222.805
653,-126.825,0,245.161
660,-124.552,0,207.882
667,-114.991,0,184.261
674,-121.514,0,135.059
681,-124.198,0,113.613
687,-130.611,0,113.82
694,-120.595,0,141.763
701,-118.484,0,167.382
708,-120.804,0,190.336
714,-114.117,0,204.821
721,-98.0171,0,190.675
728,-97.2561,0,208.612
735,-95.2468,0,230.828
743,-93.4519,0,252.042
749,-98.7432,0,245.504
755,-106.969,0,224.917
762,-98.2998,0,198.061
769,-117.249,0,191.903
776,-119.22,0,175.247
783,-106.749,0,205.833
789,-109.015,0,236.341
796,-102.284,0,286.863
804,-84.5781,0,368.737
810,-92.9297,0,405.244
817,-98.5388,0,442.87
825,-98.0835,0,453.521
830,-99.5901,0,411.779
837,-109.959,0,399.194
844,-97.7097,0,412.462
851,-109.917,0,432.464
858,-105.173,0,469.36
865,-110.473,0,497.342
871,-110.504,0,490.931
878,-137.389,0,466.784
885,-125.598,0,438.556
892,-118.852,0,390.464
899,-120.223,0,353.714
905,-130.789,0,328.377
912,-119.464,0,317.27
919,-132.891,0,303.163
926,-127.766,0,292.347
933,-130.777,0,311.891
939,-139.555,0,308.485
946,-145.706,0,321.867
953,-133.244,0,317.241
960,-121.969,0,345.847
967,-126.572,0,374.676
974,-131.621,0,426.739
980,-124.757,0,481.329
987,-111.795,0,498.573
994,-116.985,0,496.327
1001,-114.44,0,474.67
1008,-115.644,0,435.197
1014,-116.236,0,403.555
1021,-118.479,0,390.039
1029,-115.155,0,379.015
1035,-116.544,0,375.162
1042,-121.237,0,388.065
1050,-126.564,0,424.32
1055,-115.18,0,470.64
1062,-101.921,0,538.188
1069,-101.096,0,574.321
1076,-91.8289,0,611.315
1083,-97.7502,0,594.568
1089,-95.5881,0,564.238
1096,-86.6555,0,524.031
1103,-81.3765,0,503.739
1110,-86.5271,0,470.486
1117,-82.678,0,468.181
1124,-82.7463,0,414.142
1131,-81.4934,0,415.969
1137,-77.8059,0,451.083
1144,-81.2856,0,481.265
1152,-88.9617,0,497.681
1159,-81.8792,0,512.617
1165,-79.6104,0,504.338
1172,-88.2974,0,535.123
1179,-85.6865,0,543.676
1186,-91.8906,0,544.253
1193,-94.4492,0,532.06
1200,-93.8276,0,547.959
1206,-76.8347,0,541.912
1213,-91.0322,0,565.447
1220,-84.7686,0,557.754
1227,-85.3984,0,556.341
1234,-89.1045,0,573.296
1240,-101.782,0,574.667
1247,-104.683,0,558.234
1254,-108.364,0,555.321
1261,-100.153,0,530.479
1268,-107.08,0,521.542
1275,-109.819,0,529.953
1281,-100.442,0,530.309
1288,-96.3989,0,544.241
1295,-98.9102,0,504.546
1302,-104.399,0,486.507
1309,-108.495,0,434.831
1316,-114.745,0,411.54
1322,-110.578,0,371.002
1329,-129.839,0,340.869
1336,-129.285,0,322.578
1343,-123.682,0,308.19
1350,-128.491,0,291.223
1356,-123.915,0,240.568
1363,-146.469,0,208.344
1370,-135.329,0,199.242
1377,-139.431,0,190.617
1384,-125.932,0,208.438
1390,-134.288,0,239.307
1397,-129.884,0,250.809
1404,-135.242,0,266.19
1411,-147.934,0,233.558
1418,-130.663,0,253.41
1425,-124.666,0,249.107
1431,-123.937,0,269.339
1438,-115.743,0,291.842
1444,-122.665,0,298.944
1451,-122.528,0,293.581
1459,-115.334,0,301.285
1465,-107.827,0,305.131
1471,-97.0662,0,288.854
1479,-102.217,0,265.684
1485,-101.471,0,238.752
1492,-96.688,0,233.431
1500,-99.5869,0,214.314
1505,-100.97,0,201.457
1512,-109.096,0,183.57
1520,-103.474,0,165.727
1526,-103.632,0,160.599
1533,-113.055,0,157.735
1540,-107.395,0,144.767
1546,-103.889,0,147.326
1553,-101.844,0,136.017
1561,-102.799,0,143.893
1567,-101.279,0,127.07
1574,-106.885,0,160.315
1582,-113.053,0,159.968
1587,-113.298,0,171.32
1594,-114.186,0,209.598
1602,-115.273,0,232.51
1608,-113.128,0,237.552
1614,-120.185,0,243.894
1622,-125.907,0,224.675
1628,-118.833,0,236.703
1635,-119.053,0,229.729
1643,-123.796,0,230.099
1649,-117.331,0,230.463
1655,-127.36,0,205.547
1663,-129.428,0,210.222
1669,-117.365,0,214.844
1676,-111.193,0,224.906
1684,-124.623,0,240.794
1689,-121.879,0,274.009
1696,-116.912,0,314.672
1704,-95.7012,0,303.858
1710,-101.873,0,276.776
1717,-93.7568,0,256.844
1725,-85.5769,0,256.876
1730,-83.5952,0,207.858
1737,-100.655,0,199.717
1745,-91.2827,0,192.898
1751,-100.807,0,177.807
1758,-84.8162,0,200.829
1765,-85.0569,0,197.293
1771,-93.4412,0,199.908
1778,-87.0627,0,201.374
1786,-95.49,0,155.537
1792,-93.2439,0,110.796
1799,-85.2776,0,79.9499
1806,-97.126,0,86.4679
1812,-103.124,0,101.083
1819,-102.948,0,97.5768
1827,-108.502,0,117.652
1833,-104.06,0,155.275
1839,-115.964,0,169.943
1847,-108.095,0,185.983
1853,-100.836,0,229.846
1860,-104.549,0,249.344
1868,-106.221,0,263.472
1874,-95.3169,0,275.648
1880,-92.8496,0,298.562
1888,-98.5544,0,300.23
1894,-103.311,0,307.373
1901,-97.5015,0,313.021
1909,-101.219,0,303.494
1914,-102.419,0,283.976
1921,-111.732,0,270.973
1929,-108.985,0,257.359
1935,-107.543,0,244.894
1942,-114.406,0,212.412
1950,-109.099,0,226.192
1955,-112.645,0,231.711
1962,-123.964,0,233.431
1970,-118.039,0,222.617
1976,-124.027,0,265.773
1983,-119.395,0,302.745
1990,-111.313,0,324.481
1996,-114.528,0,375.874
2003,-115.867,0,403.376
2010,-114.588,0,395.786
2017,-127.655,0,384.84
2024,-133.277,0,373.911
2031,-125.685,0,387.791
2037,-136.726,0,365.212
2044,-130.164,0,392.408
2051,-128.112,0,387.158
2058,-112.521,0,397.266
2064,-108.733,0,440.634
2071,-128.597,0,445.987
2078,-125.197,0,441.752
2085,-122.369,0,441.768
2092,-126.183,0,436.341
2099,-128.483,0,440.454
2105,-122.491,0,454.8
2112,-113.912,0,462.965
2119,-114.532,0,483.166
2126,-112.281,0,525.91
2133,-104.712,0,538.306
2139,-112.587,0,538.072
2146,-105.548,0,545.405
2153,-103.868,0,540.02
2160,-103.883,0,515.254
2167,-105.076,0,525.468
2174,-100.685,0,513.643
2180,-109.491,0,485.79
2187,-112.76,0,469.658
2194,-110.841,0,470.588
2201,-106.657,0,462.117
2208,-115.276,0,457.245
2215,-111.36,0,458.483
2221,-101.049,0,426.576
2228,-110.714,0,420.987
2236,-108,0,423.473
2242,-116.904,0,386.067
2249,-110.867,0,386.522
2256,-115.641,0,382.249
2262,-116.614,0,368.07
2269,-116.31,0,378.887
2276,-114.017,0,366.34
2283,-117.523,0,379.709
2289,-114.06,0,358.63
2297,-110.458,0,359.645
2303,-108.421,0,356.766
2310,-98.5347,0,350.999
2317,-87.4153,0,353.084
2324,-87.9988,0,318.16
2330,-91.761,0,300.947
2337,-107.418,0,253.765
2344,-108.721,0,219.62
2351,-109.18,0,195.289
2358,-108.035,0,188.364
2364,-110.151,0,172.124
2371,-119.578,0,175.27
2378,-124.624,0,187.483
2385,-119.412,0,226.606
2392,-123.667,0,252.796
2399,-122.996,0,272.898
2405,-115.663,0,272.708
2412,-104.426,0,301.4
2419,-100.998,0,309.929
2426,-102.09,0,301.316
2433,-106.577,0,287.48
2439,-94.886,0,267.402
2446,-94.2417,0,255.779
2453,-98.8081,0,243.075
2460,-104.302,0,205.71
2467,-117.063,0,213.504
2474,-106.176,0,211.047
2481,-118.901,0,215.788
2487,-122.259,0,211.912
2494,-119.829,0,233.806
2501,-128.128,0,261.45
2508,-121.886,0,272.92
2514,-127.854,0,347.304
2521,-122.584,0,400.7
2528,-115.232,0,439.286
2535,-105.886,0,467.645
2542,-95.374,0,503.694
2550,-94.4932,0,518.272
2556,-86.22,0,521.307
2563,-77.8481,0,493.803
2570,-85.2588,0,465.404
2577,-74.4897,0,467.386
2584,-67.3936,0,427.139
2590,-67.6799,0,415.534
2597,-61.7732,0,383.3
2604,-47.8291,0,386.453
2611,-53.5325,0,381.05
2618,-38.4802,0,367.705
2625,-43.4758,0,347.731
2631,-36.4761,0,332.37
2638,-41.2024,0,302.516
2645,-56.0071,0,258.95
2652,-50.7876,0,236.918
2659,-59.9817,0,227.673
2665,-66.7271,0,221.179
2672,-62.741,0,236.429
2679,-61.3535,0,260.139
2686,-67.4607,0,255.746
2693,-51.7986,0,281.146
2700,-60.8403,0,297.576
2706,-54.2861,0,310.691
2713,-54.6765,0,336.23
2720,-67.9604,0,405.814
2727,-77.4814,0,430.89
2734,-73.7083,0,478.366
2740,-80.2004,0,475.091
2748,-90.0991,0,464.724
2754,-88.4106,0,461.863
2761,-89.2354,0,446.777
2768,-107.743,0,495.14
2775,-97.9958,0,560.805
2781,-101.958,0,623.061
2788,-96.5471,0,698.575
2795,-108.886,0,689.82
2802,-116.126,0,691.667
2809,-125.829,0,635.694
2815,-134.169,0,589.213
2822,-121.06,0,565.816
2829,-117.418,0,556.095
2836,-116.986,0,519.962
2843,-115.188,0,502.012
2850,-133.23,0,455.089
2855,-133.629,0,402.376
2862,-138.389,0,343.769
2870,-129.57,0,335.955
2876,-125.914,0,348.005
2883,-131.143,0,418.456
2890,-124.454,0,464.97
2896,-132.01,0,506.819
2903,-139.995,0,538.925
2911,-142.77,0,545.554
2917,-146.507,0,525.562
2924,-149.469,0,513.942
2932,-157.106,0,477.912
2937,-158.23,0,471.9
2944,-144.251,0,472.945
2952,-136.353,0,466.032
2958,-132.838,0,469.308
2964,-133.716,0,454.49
2972,-132.964,0,433.334
2978,-124.947,0,396.264
2985,-124.892,0,355.574
2993,-127.601,0,310.009
2999,-122.664,0,301.187
3005,-122.751,0,286.182
3013,-109.74,0,293.161
3019,-109.099,0,304.354
3026,-106.542,0,308.078
3034,-113.879,0,292.346
3039,-107.146,0,278.728
3046,-114.847,0,282.584
3054,-123.792,0,272.526
3060,-119.859,0,294.732
3067,-132.532,0,335.663
3075,-122.381,0,376.539
3080,-119.577,0,381.173
3087,-124.679,0,368.811
3095,-131.575,0,364.496
3101,-125.335,0,359.595
3108,-131.783,0,322.37
3115,-127.727,0,316.73
3121,-142.257,0,277.616
3128,-130.75,0,264.394
3136,-137.113,0,281.176
3142,-129.338,0,251.443
3149,-129.764,0,219.387
3156,-116.207,0,210.784
3162,-118.604,0,205.896
3169,-123.749,0,183.336
3177,-119.793,0,215.608
3183,-115.342,0,196.071
3189,-111.434,0,194.892
3197,-118.419,0,196.953
3203,-120.641,0,195.961
3210,-127.609,0,219.223
3218,-130.746,0,226.578
3224,-112.324,0,231.909
3230,-128.43,0,264.497
3238,-115.935,0,263.083
3244,-107.267,0,271.267
3251,-115.098,0,299.139
3259,-104.767,0,299.262
3264,-99.5537,0,301.879
3271,-97.219,0,313.444
3279,-95.1006,0,318.918
3285,-73.2798,0,296.192
3292,-84.1453,0,287.299
3300,-66.9392,0,286.664
3305,-51.5713,0,283.911
3312,-53.8103,0,296.754
3320,-53.884,0,322.767
3326,-49.1091,0,325.693
3333,-43.5171,0,317.084
3340,-38.9111,0,314.99
3346,-42.3328,0,300.295
3353,-51.9897,0,256.043
3361,-56.8125,0,246.462
3367,-58.9319,0,206.638
3374,-52.6816,0,172.05
3381,-59.3689,0,147.04
3387,-69.3955,0,156.226
3394,-71.3901,0,160.025
3401,-65.4111,0,167.379
3408,-78.2163,0,209.618
3414,-91.6069,0,243.393
3421,-111.927,0,282.898
3428,-125.712,0,349.544
3435,-138.257,0,451.229
3442,-187.014,0,624.974
3449,-216.727,0,816.967
3455,-225.974,0,1042.17
3462,-256.424,0,1364.57
3469,-287.55,0,1706.7
3476,-367.393,0,2108.85
3484,-393.426,0,2557.57
3489,-409.467,0,3033.09
3496,-483.612,0,3561.39
3503,-587.623,0,4125.7
3510,-837.908,0,4844.5
3517,-1057.66,0,5652.28
3524,-1092,0,6579.33
3530,-1132.85,0,7493.86
3537,-1264.42,0,8431.15
3544,-1497.76,0,9316.1
3551,-1489.13,0,10236
3558,-1400.78,0,10226.3
3565,-1052.12,0,10285.1
3571,2106.68,0,13168.4
3578,491.929,0,15891.4
3585,-1060.22,0,16790.7
3592,-818.429,0,17030.5
3599,-2021.85,0,17066.1
3605,-1252.73,0,16952.4
3612,-1422.25,0,17010.8
3619,-1808.83,0,16964.8
3626,-1795.27,0,16974.1
3633,-1963.06,0,16975
3639,-1920.05,0,16942.2
3647,-1985.28,0,16965
3653,-1928.3,0,16948.2
3660,-1925.27,0,16937.3
3667,-1978.67,0,16920.2
3674,-1979.74,0,16943.6
3680,-1973.89,0,16942.1
3687,-1929.92,0,16929
3694,-1951.08,0,16927.3
3701,-1973.06,0,16920.9
3708,-1957.42,0,16913.6
3714,-1961.27,0,16915.5
3721,-1942.63,0,16915.2
3728,-1946.26,0,16902.1
3735,-1948.83,0,16912.2
3742,-1952.59,0,16905.4
3749,-1937.4,0,16896.7
3755,-1937.6,0,16898.6
3762,-1936.86,0,16899.1
3769,-1942.04,0,16910.9
3776,-1937.29,0,16907.7
3783,-1933.12,0,16896.7
3789,-1927.1,0,16896.3
3796,-1926.72,0,16907.9
3803,-1914.27,0,16893.1
3810,-1903.47,0,16900.9
3817,-1847.17,0,16908.5
3824,41091.9,0,14998.9
3831,53373.5,0,8084.02
3837,16836,0,4643.8
3844,12532.7,0,4920.2
3851,1546.04,0,3344.24
3858,447.246,0,1310.33
3864,-537.273,0,1745.19
3871,465.994,0,1339.89
3878,-490.583,0,953.824
3885,-1538.67,0,1204.57
3892,-1374.15,0,781.555
3899,-1711.96,0,547.464
3905,-1870.19,0,605.598
3912,-1932.82,0,686.688
3919,-2035.69,0,672.693
3926,-2064.25,0,669.317
3933,-2013.52,0,658.862
3939,-2008.5,0,675.384
3946,-2000.47,0,687.29
3953,-1974.51,0,674.93
3961,-2005.73,0,661.811
3968,-2016.62,0,675.255
3975,-2022.58,0,694.843
3981,-2007.15,0,688.134
3988,-1995.92,0,680.904
3995,-2001.45,0,693.371
4002,-2006.53,0,674.653
4009,-1994.42,0,690.816
4015,-2000.96,0,690.603
4022,-2000.84,0,683.177
4029,-2006.16,0,683.063
4036,-2012.29,0,678.329
4043,-2012.66,0,682.629
4050,-2005.14,0,685.434
4057,-2002.38,0,699.158
4063,-2002.45,0,688.457
4070,-2006.6,0,697.182
4077,-2008.79,0,689.071
4084,-1990.94,0,685.466
4090,-2010.18,0,681.24
4098,-2004.22,0,691.67
4104,-2002.7,0,703.607
4111,-2004.35,0,706.032
4118,-1995.16,0,693.545
4125,-2001.81,0,683.75
4131,-2006.89,0,717.291
4138,-1999.76,0,715.955
